Date,Last Price
6/1/22 20:00,1.0658
6/1/22 20:30,1.0656
6/1/22 21:00,1.0651
6/1/22 21:30,1.0655
6/1/22 22:00,1.0657
6/1/22 22:30,1.065
6/1/22 23:00,1.0655
6/1/22 23:30,1.0654
6/2/22 0:00,1.0654
6/2/22 0:30,1.0658
6/2/22 1:00,1.0653
6/2/22 1:30,1.0658
6/2/22 2:00,1.0668
6/2/22 2:30,1.0676
6/2/22 3:00,1.0681
6/2/22 3:30,1.0687
6/2/22 4:00,1.0687
6/2/22 4:30,1.0684
6/2/22 5:00,1.0689
6/2/22 5:30,1.0688
6/2/22 6:00,1.0685
6/2/22 6:30,1.0696
6/2/22 7:00,1.0694
6/2/22 7:30,1.0694
6/2/22 8:00,1.0692
6/2/22 8:30,1.0703
6/2/22 9:00,1.0708
6/2/22 9:30,1.0699
6/2/22 10:00,1.0702
6/2/22 10:30,1.0716
6/2/22 11:00,1.0726
6/2/22 11:30,1.0732
6/2/22 12:00,1.0742
6/2/22 12:30,1.0744
6/2/22 13:00,1.0742
6/2/22 13:30,1.0745
6/2/22 14:00,1.0745
6/2/22 14:30,1.074
6/2/22 15:00,1.0741
6/2/22 15:30,1.0749
6/2/22 16:00,1.0747
6/2/22 16:30,1.0747
6/2/22 17:00,1.0748
6/2/22 17:30,1.0748
6/2/22 18:00,1.0748
6/2/22 18:30,1.0749
6/2/22 19:00,1.0748
6/2/22 19:30,1.075
6/2/22 20:00,1.0754
6/2/22 20:30,1.076
6/2/22 21:00,1.0754
6/2/22 21:30,1.076
6/2/22 22:00,1.0764
6/2/22 22:30,1.0758
6/2/22 23:00,1.0757
6/2/22 23:30,1.0753
6/3/22 0:00,1.075
6/3/22 0:30,1.0746
6/3/22 1:00,1.0754
6/3/22 1:30,1.0754
6/3/22 2:00,1.0753
6/3/22 2:30,1.0753
6/3/22 3:00,1.0749
6/3/22 3:30,1.0756
6/3/22 4:00,1.076
6/3/22 4:30,1.0754
6/3/22 5:00,1.0748
6/3/22 5:30,1.0747
6/3/22 6:00,1.0742
6/3/22 6:30,1.074
6/3/22 7:00,1.0745
6/3/22 7:30,1.0729
6/3/22 8:00,1.0732
6/3/22 8:30,1.0716
6/3/22 9:00,1.0729
6/3/22 9:30,1.0747
6/3/22 10:00,1.073
6/3/22 10:30,1.0723
6/3/22 11:00,1.0718
6/3/22 11:30,1.0711
6/3/22 12:00,1.0725
6/3/22 12:30,1.0728
6/3/22 13:00,1.0721
6/3/22 13:30,1.0719
6/3/22 14:00,1.0721
6/3/22 14:30,1.0721
6/3/22 15:00,1.072
6/3/22 15:30,1.072
6/3/22 16:00,1.072
6/3/22 16:30,1.0719
6/5/22 15:00,1.0729
6/5/22 15:30,1.0721
6/5/22 16:00,1.0723
6/5/22 16:30,1.0722
6/5/22 17:00,1.072
6/5/22 17:30,1.072
6/5/22 18:00,1.0719
6/5/22 18:30,1.0725
6/5/22 19:00,1.0726
6/5/22 19:30,1.0725
6/5/22 20:00,1.0728
6/5/22 20:30,1.0716
6/5/22 21:00,1.0718
6/5/22 21:30,1.0715
6/5/22 22:00,1.0722
6/5/22 22:30,1.0723
6/5/22 23:00,1.0722
6/5/22 23:30,1.0725
6/6/22 0:00,1.0725
6/6/22 0:30,1.0728
6/6/22 1:00,1.0731
6/6/22 1:30,1.0727
6/6/22 2:00,1.0722
6/6/22 2:30,1.0724
6/6/22 3:00,1.0732
6/6/22 3:30,1.0742
6/6/22 4:00,1.0744
6/6/22 4:30,1.0751
6/6/22 5:00,1.0746
6/6/22 5:30,1.0745
6/6/22 6:00,1.0741
6/6/22 6:30,1.0728
6/6/22 7:00,1.0728
6/6/22 7:30,1.0731
6/6/22 8:00,1.0717
6/6/22 8:30,1.0723
6/6/22 9:00,1.0711
6/6/22 9:30,1.0714
6/6/22 10:00,1.0703
6/6/22 10:30,1.0718
6/6/22 11:00,1.0685
6/6/22 11:30,1.0697
6/6/22 12:00,1.0691
6/6/22 12:30,1.07
6/6/22 13:00,1.0697
6/6/22 13:30,1.0699
6/6/22 14:00,1.0692
6/6/22 14:30,1.0691
6/6/22 15:00,1.0693
6/6/22 15:30,1.0695
6/6/22 16:00,1.0696
6/6/22 16:30,1.0696
6/6/22 17:00,1.0695
6/6/22 17:30,1.0695
6/6/22 18:00,1.0692
6/6/22 18:30,1.0695
6/6/22 19:00,1.0687
6/6/22 19:30,1.069
6/6/22 20:00,1.0686
6/6/22 20:30,1.0684
6/6/22 21:00,1.0675
6/6/22 21:30,1.068
6/6/22 22:00,1.0677
6/6/22 22:30,1.0676
6/6/22 23:00,1.0681
6/6/22 23:30,1.0682
6/7/22 0:00,1.069
6/7/22 0:30,1.0683
6/7/22 1:00,1.0674
6/7/22 1:30,1.0675
6/7/22 2:00,1.0675
6/7/22 2:30,1.0686
6/7/22 3:00,1.0689
6/7/22 3:30,1.0687
6/7/22 4:00,1.0693
6/7/22 4:30,1.068
6/7/22 5:00,1.0686
6/7/22 5:30,1.0678
6/7/22 6:00,1.068
6/7/22 6:30,1.0673
6/7/22 7:00,1.0671
6/7/22 7:30,1.0662
6/7/22 8:00,1.0665
6/7/22 8:30,1.0656
6/7/22 9:00,1.0666
6/7/22 9:30,1.0688
6/7/22 10:00,1.0691
6/7/22 10:30,1.0705
6/7/22 11:00,1.0695
6/7/22 11:30,1.0697
6/7/22 12:00,1.0703
6/7/22 12:30,1.0701
6/7/22 13:00,1.0695
6/7/22 13:30,1.0695
6/7/22 14:00,1.0708
6/7/22 14:30,1.0708
6/7/22 15:00,1.0706
6/7/22 15:30,1.0707
6/7/22 16:00,1.0705
6/7/22 16:30,1.0703
6/7/22 17:00,1.0707
6/7/22 17:30,1.0705
6/7/22 18:00,1.0707
6/7/22 18:30,1.0705
6/7/22 19:00,1.0701
6/7/22 19:30,1.0698
6/7/22 20:00,1.0697
6/7/22 20:30,1.0693
6/7/22 21:00,1.069
6/7/22 21:30,1.0687
6/7/22 22:00,1.0691
6/7/22 22:30,1.0691
6/7/22 23:00,1.0683
6/7/22 23:30,1.0684
6/8/22 0:00,1.0683
6/8/22 0:30,1.0679
6/8/22 1:00,1.0686
6/8/22 1:30,1.0688
6/8/22 2:00,1.0689
6/8/22 2:30,1.0688
6/8/22 3:00,1.0685
6/8/22 3:30,1.0689
6/8/22 4:00,1.0692
6/8/22 4:30,1.0679
6/8/22 5:00,1.0695
6/8/22 5:30,1.0704
6/8/22 6:00,1.071
6/8/22 6:30,1.072
6/8/22 7:00,1.0733
6/8/22 7:30,1.0735
6/8/22 8:00,1.0721
6/8/22 8:30,1.0732
6/8/22 9:00,1.0737
6/8/22 9:30,1.0742
6/8/22 10:00,1.0737
6/8/22 10:30,1.0732
6/8/22 11:00,1.0738
6/8/22 11:30,1.0742
6/8/22 12:00,1.0739
6/8/22 12:30,1.0728
6/8/22 13:00,1.0726
6/8/22 13:30,1.0719
6/8/22 14:00,1.0716
6/8/22 14:30,1.0716
6/8/22 15:00,1.0719
6/8/22 15:30,1.0715
6/8/22 16:00,1.0713
6/8/22 16:30,1.0716
6/8/22 17:00,1.0716
6/8/22 17:30,1.0718
6/8/22 18:00,1.0718
6/8/22 18:30,1.0719
6/8/22 19:00,1.0719
6/8/22 19:30,1.0717
6/8/22 20:00,1.0715
6/8/22 20:30,1.0712
6/8/22 21:00,1.0713
6/8/22 21:30,1.0711
6/8/22 22:00,1.0716
6/8/22 22:30,1.0722
6/8/22 23:00,1.0722
6/8/22 23:30,1.073
6/9/22 0:00,1.0729
6/9/22 0:30,1.0726
6/9/22 1:00,1.0724
6/9/22 1:30,1.0719
6/9/22 2:00,1.071
6/9/22 2:30,1.0714
6/9/22 3:00,1.0714
6/9/22 3:30,1.0702
6/9/22 4:00,1.07
6/9/22 4:30,1.0715
6/9/22 5:00,1.0716
6/9/22 5:30,1.0716
6/9/22 6:00,1.0723
6/9/22 6:30,1.0719
6/9/22 7:00,1.0722
6/9/22 7:30,1.073
6/9/22 8:00,1.0763
6/9/22 8:30,1.0735
6/9/22 9:00,1.0695
6/9/22 9:30,1.0687
6/9/22 10:00,1.0664
6/9/22 10:30,1.0649
6/9/22 11:00,1.0656
6/9/22 11:30,1.0657
6/9/22 12:00,1.065
6/9/22 12:30,1.0653
6/9/22 13:00,1.0629
6/9/22 13:30,1.0639
6/9/22 14:00,1.0635
6/9/22 14:30,1.0627
6/9/22 15:00,1.0616
6/9/22 15:30,1.0613
6/9/22 16:00,1.0619
6/9/22 16:30,1.0617
6/9/22 17:00,1.0617
6/9/22 17:30,1.0619
6/9/22 18:00,1.0614
6/9/22 18:30,1.0616
6/9/22 19:00,1.0619
6/9/22 19:30,1.0619
6/9/22 20:00,1.0613
6/9/22 20:30,1.0624
6/9/22 21:00,1.0622
6/9/22 21:30,1.0625
6/9/22 22:00,1.063
6/9/22 22:30,1.063
6/9/22 23:00,1.0633
6/9/22 23:30,1.0634
6/10/22 0:00,1.0631
6/10/22 0:30,1.0631
6/10/22 1:00,1.0637
6/10/22 1:30,1.0634
6/10/22 2:00,1.0624
6/10/22 2:30,1.063
6/10/22 3:00,1.0637
6/10/22 3:30,1.0626
6/10/22 4:00,1.0613
6/10/22 4:30,1.0615
6/10/22 5:00,1.0593
6/10/22 5:30,1.0597
6/10/22 6:00,1.0603
6/10/22 6:30,1.0593
6/10/22 7:00,1.0587
6/10/22 7:30,1.0574
6/10/22 8:00,1.0585
6/10/22 8:30,1.0523
6/10/22 9:00,1.054
6/10/22 9:30,1.0526
6/10/22 10:00,1.0507
6/10/22 10:30,1.053
6/10/22 11:00,1.052
6/10/22 11:30,1.052
6/10/22 12:00,1.0516
6/10/22 12:30,1.0517
6/10/22 13:00,1.0525
6/10/22 13:30,1.0519
6/10/22 14:00,1.0518
6/10/22 14:30,1.0522
6/10/22 15:00,1.0524
6/10/22 15:30,1.0519
6/10/22 16:00,1.0519
6/10/22 16:30,1.0519
6/12/22 15:00,1.0511
6/12/22 15:30,1.0516
6/12/22 16:00,1.0515
6/12/22 16:30,1.0516
6/12/22 17:00,1.0517
6/12/22 17:30,1.0515
6/12/22 18:00,1.0519
6/12/22 18:30,1.0508
6/12/22 19:00,1.0505
6/12/22 19:30,1.0491
6/12/22 20:00,1.0495
6/12/22 20:30,1.0485
6/12/22 21:00,1.0479
6/12/22 21:30,1.0482
6/12/22 22:00,1.0486
6/12/22 22:30,1.0489
6/12/22 23:00,1.0492
6/12/22 23:30,1.0492
6/13/22 0:00,1.0488
6/13/22 0:30,1.0491
6/13/22 1:00,1.0494
6/13/22 1:30,1.0487
6/13/22 2:00,1.0485
6/13/22 2:30,1.0469
6/13/22 3:00,1.0482
6/13/22 3:30,1.0466
6/13/22 4:00,1.0482
6/13/22 4:30,1.0475
6/13/22 5:00,1.0476
6/13/22 5:30,1.0462
6/13/22 6:00,1.0466
6/13/22 6:30,1.0468
6/13/22 7:00,1.0455
6/13/22 7:30,1.0447
6/13/22 8:00,1.0471
6/13/22 8:30,1.0466
6/13/22 9:00,1.0456
6/13/22 9:30,1.0437
6/13/22 10:00,1.0434
6/13/22 10:30,1.0421
6/13/22 11:00,1.0431
6/13/22 11:30,1.0435
6/13/22 12:00,1.0448
6/13/22 12:30,1.0437
6/13/22 13:00,1.0439
6/13/22 13:30,1.0449
6/13/22 14:00,1.0432
6/13/22 14:30,1.0425
6/13/22 15:00,1.0408
6/13/22 15:30,1.0411
6/13/22 16:00,1.0403
6/13/22 16:30,1.0409
6/13/22 17:00,1.0409
6/13/22 17:30,1.0409
6/13/22 18:00,1.0412
6/13/22 18:30,1.0407
6/13/22 19:00,1.0413
6/13/22 19:30,1.0415
6/13/22 20:00,1.0421
6/13/22 20:30,1.0422
6/13/22 21:00,1.041
6/13/22 21:30,1.0401
6/13/22 22:00,1.0406
6/13/22 22:30,1.0417
6/13/22 23:00,1.0422
6/13/22 23:30,1.0427
6/14/22 0:00,1.0431
6/14/22 0:30,1.0425
6/14/22 1:00,1.0418
6/14/22 1:30,1.0438
6/14/22 2:00,1.0437
6/14/22 2:30,1.0439
6/14/22 3:00,1.0461
6/14/22 3:30,1.0468
6/14/22 4:00,1.0472
6/14/22 4:30,1.0466
6/14/22 5:00,1.0448
6/14/22 5:30,1.0436
6/14/22 6:00,1.0428
6/14/22 6:30,1.0435
6/14/22 7:00,1.0443
6/14/22 7:30,1.0442
6/14/22 8:00,1.0453
6/14/22 8:30,1.0449
6/14/22 9:00,1.0448
6/14/22 9:30,1.0439
6/14/22 10:00,1.0424
6/14/22 10:30,1.041
6/14/22 11:00,1.0419
6/14/22 11:30,1.0417
6/14/22 12:00,1.0423
6/14/22 12:30,1.042
6/14/22 13:00,1.0426
6/14/22 13:30,1.0419
6/14/22 14:00,1.0423
6/14/22 14:30,1.0411
6/14/22 15:00,1.0411
6/14/22 15:30,1.0411
6/14/22 16:00,1.0412
6/14/22 16:30,1.0416
6/14/22 17:00,1.0413
6/14/22 17:30,1.0416
6/14/22 18:00,1.0417
6/14/22 18:30,1.0428
6/14/22 19:00,1.0431
6/14/22 19:30,1.0437
6/14/22 20:00,1.043
6/14/22 20:30,1.0435
6/14/22 21:00,1.0449
6/14/22 21:30,1.0441
6/14/22 22:00,1.0444
6/14/22 22:30,1.0445
6/14/22 23:00,1.0444
6/14/22 23:30,1.0443
6/15/22 0:00,1.0429
6/15/22 0:30,1.0427
6/15/22 1:00,1.0435
6/15/22 1:30,1.0463
6/15/22 2:00,1.0486
6/15/22 2:30,1.0474
6/15/22 3:00,1.0487
6/15/22 3:30,1.0466
6/15/22 4:00,1.0484
6/15/22 4:30,1.0494
6/15/22 5:00,1.0481
6/15/22 5:30,1.0494
6/15/22 6:00,1.0478
6/15/22 6:30,1.0482
6/15/22 7:00,1.0482
6/15/22 7:30,1.0459
6/15/22 8:00,1.0426
6/15/22 8:30,1.0415
6/15/22 9:00,1.0416
6/15/22 9:30,1.0426
6/15/22 10:00,1.0422
6/15/22 10:30,1.0411
6/15/22 11:00,1.0406
6/15/22 11:30,1.0386
6/15/22 12:00,1.0386
6/15/22 12:30,1.0382
6/15/22 13:00,1.0396
6/15/22 13:30,1.0402
6/15/22 14:00,1.0384
6/15/22 14:30,1.0422
6/15/22 15:00,1.046
6/15/22 15:30,1.0454
6/15/22 16:00,1.0452
6/15/22 16:30,1.0444
6/15/22 17:00,1.0444
6/15/22 17:30,1.0448
6/15/22 18:00,1.045
6/15/22 18:30,1.0444
6/15/22 19:00,1.0449
6/15/22 19:30,1.0458
6/15/22 20:00,1.0461
6/15/22 20:30,1.0454
6/15/22 21:00,1.0455
6/15/22 21:30,1.0434
6/15/22 22:00,1.0436
6/15/22 22:30,1.0446
6/15/22 23:00,1.0449
6/15/22 23:30,1.0443
6/16/22 0:00,1.044
6/16/22 0:30,1.0438
6/16/22 1:00,1.0442
6/16/22 1:30,1.0429
6/16/22 2:00,1.0433
6/16/22 2:30,1.0408
6/16/22 3:00,1.0394
6/16/22 3:30,1.0397
6/16/22 4:00,1.039
6/16/22 4:30,1.041
6/16/22 5:00,1.0417
6/16/22 5:30,1.0409
6/16/22 6:00,1.0408
6/16/22 6:30,1.0406
6/16/22 7:00,1.042
6/16/22 7:30,1.0387
6/16/22 8:00,1.0413
6/16/22 8:30,1.0428
6/16/22 9:00,1.0463
6/16/22 9:30,1.045
6/16/22 10:00,1.0475
6/16/22 10:30,1.0494
6/16/22 11:00,1.0508
6/16/22 11:30,1.0529
6/16/22 12:00,1.0557
6/16/22 12:30,1.056
6/16/22 13:00,1.0573
6/16/22 13:30,1.0585
6/16/22 14:00,1.0571
6/16/22 14:30,1.0575
6/16/22 15:00,1.0573
6/16/22 15:30,1.0561
6/16/22 16:00,1.0547
6/16/22 16:30,1.0549
6/16/22 17:00,1.0552
6/16/22 17:30,1.0553
6/16/22 18:00,1.0548
6/16/22 18:30,1.0547
6/16/22 19:00,1.0547
6/16/22 19:30,1.0547
6/16/22 20:00,1.0541
6/16/22 20:30,1.0541
6/16/22 21:00,1.0539
6/16/22 21:30,1.0534
6/16/22 22:00,1.0532
6/16/22 22:30,1.0527
6/16/22 23:00,1.0527
6/16/22 23:30,1.0521
6/17/22 0:00,1.0524
6/17/22 0:30,1.0528
6/17/22 1:00,1.0523
6/17/22 1:30,1.0519
6/17/22 2:00,1.0518
6/17/22 2:30,1.05
6/17/22 3:00,1.0526
6/17/22 3:30,1.0517
6/17/22 4:00,1.0502
6/17/22 4:30,1.052
6/17/22 5:00,1.0518
6/17/22 5:30,1.0518
6/17/22 6:00,1.0515
6/17/22 6:30,1.052
6/17/22 7:00,1.0513
6/17/22 7:30,1.0487
6/17/22 8:00,1.0492
6/17/22 8:30,1.0495
6/17/22 9:00,1.0487
6/17/22 9:30,1.0484
6/17/22 10:00,1.0466
6/17/22 10:30,1.0459
6/17/22 11:00,1.0464
6/17/22 11:30,1.0473
6/17/22 12:00,1.047
6/17/22 12:30,1.0468
6/17/22 13:00,1.0479
6/17/22 13:30,1.0491
6/17/22 14:00,1.0498
6/17/22 14:30,1.0491
6/17/22 15:00,1.0494
6/17/22 15:30,1.0494
6/17/22 16:00,1.0498
6/17/22 16:30,1.0499
6/19/22 15:00,1.0474
6/19/22 15:30,1.0485
6/19/22 16:00,1.048
6/19/22 16:30,1.0475
6/19/22 17:00,1.0491
6/19/22 17:30,1.049
6/19/22 18:00,1.0485
6/19/22 18:30,1.049
6/19/22 19:00,1.0488
6/19/22 19:30,1.049
6/19/22 20:00,1.0492
6/19/22 20:30,1.0494
6/19/22 21:00,1.0497
6/19/22 21:30,1.0493
6/19/22 22:00,1.0502
6/19/22 22:30,1.0518
6/19/22 23:00,1.0519
6/19/22 23:30,1.0529
6/20/22 0:00,1.0529
6/20/22 0:30,1.0523
6/20/22 1:00,1.0524
6/20/22 1:30,1.0529
6/20/22 2:00,1.0529
6/20/22 2:30,1.0524
6/20/22 3:00,1.0523
6/20/22 3:30,1.0517
6/20/22 4:00,1.0516
6/20/22 4:30,1.0525
6/20/22 5:00,1.0542
6/20/22 5:30,1.0533
6/20/22 6:00,1.0528
6/20/22 6:30,1.0532
6/20/22 7:00,1.0526
6/20/22 7:30,1.0526
6/20/22 8:00,1.052
6/20/22 8:30,1.0517
6/20/22 9:00,1.0519
6/20/22 9:30,1.0518
6/20/22 10:00,1.0531
6/20/22 10:30,1.0535
6/20/22 11:00,1.0529
6/20/22 11:30,1.0538
6/20/22 12:00,1.0525
6/20/22 12:30,1.0523
6/20/22 13:00,1.0512
6/20/22 13:30,1.0506
6/20/22 14:00,1.0504
6/20/22 14:30,1.05
6/20/22 15:00,1.0503
6/20/22 15:30,1.0511
6/20/22 16:00,1.051
6/20/22 16:30,1.0511
6/20/22 17:00,1.0512
6/20/22 17:30,1.0513
6/20/22 18:00,1.0511
6/20/22 18:30,1.0518
6/20/22 19:00,1.0518
6/20/22 19:30,1.0517
6/20/22 20:00,1.0527
6/20/22 20:30,1.0533
6/20/22 21:00,1.0535
6/20/22 21:30,1.0534
6/20/22 22:00,1.0534
6/20/22 22:30,1.0534
6/20/22 23:00,1.0529
6/20/22 23:30,1.0532
6/21/22 0:00,1.0527
6/21/22 0:30,1.0522
6/21/22 1:00,1.0519
6/21/22 1:30,1.0518
6/21/22 2:00,1.052
6/21/22 2:30,1.0532
6/21/22 3:00,1.0547
6/21/22 3:30,1.0556
6/21/22 4:00,1.0563
6/21/22 4:30,1.0578
6/21/22 5:00,1.0578
6/21/22 5:30,1.0568
6/21/22 6:00,1.056
6/21/22 6:30,1.0552
6/21/22 7:00,1.0551
6/21/22 7:30,1.055
6/21/22 8:00,1.0556
6/21/22 8:30,1.0552
6/21/22 9:00,1.0548
6/21/22 9:30,1.0558
6/21/22 10:00,1.0552
6/21/22 10:30,1.0565
6/21/22 11:00,1.0558
6/21/22 11:30,1.0548
6/21/22 12:00,1.0534
6/21/22 12:30,1.0534
6/21/22 13:00,1.0529
6/21/22 13:30,1.0539
6/21/22 14:00,1.0533
6/21/22 14:30,1.0532
6/21/22 15:00,1.054
6/21/22 15:30,1.0532
6/21/22 16:00,1.053
6/21/22 16:30,1.0533
6/21/22 17:00,1.0535
6/21/22 17:30,1.0536
6/21/22 18:00,1.0535
6/21/22 18:30,1.0538
6/21/22 19:00,1.0533
6/21/22 19:30,1.0531
6/21/22 20:00,1.0526
6/21/22 20:30,1.0513
6/21/22 21:00,1.0514
6/21/22 21:30,1.0508
6/21/22 22:00,1.0515
6/21/22 22:30,1.051
6/21/22 23:00,1.0512
6/21/22 23:30,1.0511
6/22/22 0:00,1.0511
6/22/22 0:30,1.0497
6/22/22 1:00,1.0498
6/22/22 1:30,1.0489
6/22/22 2:00,1.0507
6/22/22 2:30,1.0492
6/22/22 3:00,1.0491
6/22/22 3:30,1.0505
6/22/22 4:00,1.051
6/22/22 4:30,1.0508
6/22/22 5:00,1.0509
6/22/22 5:30,1.0519
6/22/22 6:00,1.0522
6/22/22 6:30,1.052
6/22/22 7:00,1.0526
6/22/22 7:30,1.0512
6/22/22 8:00,1.0526
6/22/22 8:30,1.0531
6/22/22 9:00,1.0543
6/22/22 9:30,1.056
6/22/22 10:00,1.0566
6/22/22 10:30,1.0597
6/22/22 11:00,1.0593
6/22/22 11:30,1.058
6/22/22 12:00,1.0586
6/22/22 12:30,1.0575
6/22/22 13:00,1.0582
6/22/22 13:30,1.0578
6/22/22 14:00,1.0577
6/22/22 14:30,1.0567
6/22/22 15:00,1.0569
6/22/22 15:30,1.0567
6/22/22 16:00,1.0565
6/22/22 16:30,1.0566
6/22/22 17:00,1.0566
6/22/22 17:30,1.0565
6/22/22 18:00,1.0567
6/22/22 18:30,1.0568
6/22/22 19:00,1.0564
6/22/22 19:30,1.0565
6/22/22 20:00,1.0565
6/22/22 20:30,1.0574
6/22/22 21:00,1.0577
6/22/22 21:30,1.0558
6/22/22 22:00,1.0556
6/22/22 22:30,1.0571
6/22/22 23:00,1.057
6/22/22 23:30,1.0569
6/23/22 0:00,1.0575
6/23/22 0:30,1.0567
6/23/22 1:00,1.0568
6/23/22 1:30,1.057
6/23/22 2:00,1.0562
6/23/22 2:30,1.0577
6/23/22 3:00,1.0526
6/23/22 3:30,1.0508
6/23/22 4:00,1.051
6/23/22 4:30,1.0494
6/23/22 5:00,1.0514
6/23/22 5:30,1.0518
6/23/22 6:00,1.0517
6/23/22 6:30,1.0505
6/23/22 7:00,1.0505
6/23/22 7:30,1.0505
6/23/22 8:00,1.0512
6/23/22 8:30,1.0504
6/23/22 9:00,1.0523
6/23/22 9:30,1.0544
6/23/22 10:00,1.0521
6/23/22 10:30,1.0528
6/23/22 11:00,1.0516
6/23/22 11:30,1.0502
6/23/22 12:00,1.0504
6/23/22 12:30,1.0508
6/23/22 13:00,1.0512
6/23/22 13:30,1.0507
6/23/22 14:00,1.0511
6/23/22 14:30,1.052
6/23/22 15:00,1.0531
6/23/22 15:30,1.0527
6/23/22 16:00,1.0521
6/23/22 16:30,1.0523
6/23/22 17:00,1.0523
6/23/22 17:30,1.0523
6/23/22 18:00,1.0525
6/23/22 18:30,1.0526
6/23/22 19:00,1.0527
6/23/22 19:30,1.0519
6/23/22 20:00,1.0519
6/23/22 20:30,1.0517
6/23/22 21:00,1.0525
6/23/22 21:30,1.0529
6/23/22 22:00,1.0529
6/23/22 22:30,1.0534
6/23/22 23:00,1.0532
6/23/22 23:30,1.0533
6/24/22 0:00,1.0538
6/24/22 0:30,1.054
6/24/22 1:00,1.0543
6/24/22 1:30,1.0543
6/24/22 2:00,1.0537
6/24/22 2:30,1.0534
6/24/22 3:00,1.0526
6/24/22 3:30,1.0524
6/24/22 4:00,1.0525
6/24/22 4:30,1.0544
6/24/22 5:00,1.0553
6/24/22 5:30,1.0553
6/24/22 6:00,1.0547
6/24/22 6:30,1.0537
6/24/22 7:00,1.0534
6/24/22 7:30,1.0516
6/24/22 8:00,1.0533
6/24/22 8:30,1.0524
6/24/22 9:00,1.0535
6/24/22 9:30,1.0539
6/24/22 10:00,1.0571
6/24/22 10:30,1.0543
6/24/22 11:00,1.0551
6/24/22 11:30,1.0538
6/24/22 12:00,1.0541
6/24/22 12:30,1.0547
6/24/22 13:00,1.0544
6/24/22 13:30,1.0539
6/24/22 14:00,1.0549
6/24/22 14:30,1.0549
6/24/22 15:00,1.0553
6/24/22 15:30,1.0559
6/24/22 16:00,1.055
6/24/22 16:30,1.0553
6/26/22 15:00,1.0552
6/26/22 15:30,1.0554
6/26/22 16:00,1.0554
6/26/22 16:30,1.0554
6/26/22 17:00,1.0552
6/26/22 17:30,1.0554
6/26/22 18:00,1.0555
6/26/22 18:30,1.0566
6/26/22 19:00,1.0571
6/26/22 19:30,1.0567
6/26/22 20:00,1.0566
6/26/22 20:30,1.0556
6/26/22 21:00,1.0563
6/26/22 21:30,1.0561
6/26/22 22:00,1.0561
6/26/22 22:30,1.0556
6/26/22 23:00,1.0555
6/26/22 23:30,1.0557
6/27/22 0:00,1.0564
6/27/22 0:30,1.0565
6/27/22 1:00,1.0568
6/27/22 1:30,1.0558
6/27/22 2:00,1.0559
6/27/22 2:30,1.0568
6/27/22 3:00,1.0582
6/27/22 3:30,1.0588
6/27/22 4:00,1.0581
6/27/22 4:30,1.0585
6/27/22 5:00,1.0579
6/27/22 5:30,1.0569
6/27/22 6:00,1.058
6/27/22 6:30,1.0585
6/27/22 7:00,1.0572
6/27/22 7:30,1.0567
6/27/22 8:00,1.0568
6/27/22 8:30,1.057
6/27/22 9:00,1.0583
6/27/22 9:30,1.0582
6/27/22 10:00,1.0574
6/27/22 10:30,1.0597
6/27/22 11:00,1.0609
6/27/22 11:30,1.06
6/27/22 12:00,1.0599
6/27/22 12:30,1.0598
6/27/22 13:00,1.0588
6/27/22 13:30,1.0591
6/27/22 14:00,1.0591
6/27/22 14:30,1.0585
6/27/22 15:00,1.0587
6/27/22 15:30,1.058
6/27/22 16:00,1.0581
6/27/22 16:30,1.0584
6/27/22 17:00,1.0584
6/27/22 17:30,1.0585
6/27/22 18:00,1.0583
6/27/22 18:30,1.058
6/27/22 19:00,1.0577
6/27/22 19:30,1.058
6/27/22 20:00,1.0583
6/27/22 20:30,1.0576
6/27/22 21:00,1.0581
6/27/22 21:30,1.0575
6/27/22 22:00,1.0574
6/27/22 22:30,1.0577
6/27/22 23:00,1.0578
6/27/22 23:30,1.0581
6/28/22 0:00,1.058
6/28/22 0:30,1.0576
6/28/22 1:00,1.0575
6/28/22 1:30,1.0572
6/28/22 2:00,1.0595
6/28/22 2:30,1.0583
6/28/22 3:00,1.0589
6/28/22 3:30,1.0585
6/28/22 4:00,1.0588
6/28/22 4:30,1.0592
6/28/22 5:00,1.0585
6/28/22 5:30,1.0586
6/28/22 6:00,1.059
6/28/22 6:30,1.0578
6/28/22 7:00,1.0584
6/28/22 7:30,1.057
6/28/22 8:00,1.0556
6/28/22 8:30,1.0538
6/28/22 9:00,1.053
6/28/22 9:30,1.0532
6/28/22 10:00,1.0517
6/28/22 10:30,1.0517
6/28/22 11:00,1.0525
6/28/22 11:30,1.0534
6/28/22 12:00,1.0539
6/28/22 12:30,1.0523
6/28/22 13:00,1.0521
6/28/22 13:30,1.0532
6/28/22 14:00,1.0532
6/28/22 14:30,1.0522
6/28/22 15:00,1.0526
6/28/22 15:30,1.0526
6/28/22 16:00,1.0522
6/28/22 16:30,1.0519
6/28/22 17:00,1.0522
6/28/22 17:30,1.0522
6/28/22 18:00,1.0519
6/28/22 18:30,1.0526
6/28/22 19:00,1.0522
6/28/22 19:30,1.0522
6/28/22 20:00,1.053
6/28/22 20:30,1.0521
6/28/22 21:00,1.0527
6/28/22 21:30,1.0529
6/28/22 22:00,1.0533
6/28/22 22:30,1.0529
6/28/22 23:00,1.0527
6/28/22 23:30,1.053
6/29/22 0:00,1.0528
6/29/22 0:30,1.0504
